id,label,fold,seed,model_name,raw_logit,prob
TRAIN_0418,1,1,52,efficientnetv2_m_384_baseline,4.03125,0.9825575
TRAIN_0428,0,1,52,efficientnetv2_m_384_baseline,-3.8105469,0.021656675
TRAIN_0433,0,1,52,efficientnetv2_m_384_baseline,-3.6503906,0.02532306
TRAIN_0437,0,1,52,efficientnetv2_m_384_baseline,-3.7128906,0.023825366
TRAIN_0438,0,1,52,efficientnetv2_m_384_baseline,-3.5371094,0.0282746
TRAIN_0444,1,1,52,efficientnetv2_m_384_baseline,3.8183594,0.97850823
TRAIN_0446,1,1,52,efficientnetv2_m_384_baseline,3.5644531,0.97246706
TRAIN_0453,0,1,52,efficientnetv2_m_384_baseline,-3.4140625,0.031858858
TRAIN_0462,0,1,52,efficientnetv2_m_384_baseline,-3.2539062,0.037186775
TRAIN_0468,0,1,52,efficientnetv2_m_384_baseline,-3.7324219,0.023375314
TRAIN_0474,0,1,52,efficientnetv2_m_384_baseline,-3.9394531,0.019087434
TRAIN_0476,1,1,52,efficientnetv2_m_384_baseline,3.7324219,0.97662467
TRAIN_0477,1,1,52,efficientnetv2_m_384_baseline,3.9101562,0.9803562
TRAIN_0492,1,1,52,efficientnetv2_m_384_baseline,3.5371094,0.9717254
TRAIN_0494,0,1,52,efficientnetv2_m_384_baseline,-3.5703125,0.027376488
TRAIN_0504,1,1,52,efficientnetv2_m_384_baseline,3.8828125,0.9798227
TRAIN_0522,1,1,52,efficientnetv2_m_384_baseline,3.3847656,0.967225
TRAIN_0527,1,1,52,efficientnetv2_m_384_baseline,3.828125,0.9787127
TRAIN_0531,1,1,52,efficientnetv2_m_384_baseline,3.8085938,0.9783019
TRAIN_0536,0,1,52,efficientnetv2_m_384_baseline,-3.9609375,0.01868931
TRAIN_0546,1,1,52,efficientnetv2_m_384_baseline,3.6191406,0.97389406
TRAIN_0548,1,1,52,efficientnetv2_m_384_baseline,3.6582031,0.9748691
TRAIN_0553,1,1,52,efficientnetv2_m_384_baseline,3.5351562,0.9716717
TRAIN_0554,0,1,52,efficientnetv2_m_384_baseline,-3.859375,0.020645931
TRAIN_0562,1,1,52,efficientnetv2_m_384_baseline,3.9765625,0.98159516
TRAIN_0565,0,1,52,efficientnetv2_m_384_baseline,-3.5585938,0.027690258
TRAIN_0570,1,1,52,efficientnetv2_m_384_baseline,3.5175781,0.97118384
TRAIN_0571,0,1,52,efficientnetv2_m_384_baseline,-3.921875,0.019419348
TRAIN_0573,1,1,52,efficientnetv2_m_384_baseline,3.0039062,0.95275027
TRAIN_0578,0,1,52,efficientnetv2_m_384_baseline,-3.9355469,0.019160708
TRAIN_0584,1,1,52,efficientnetv2_m_384_baseline,3.6699219,0.9751545
TRAIN_0585,1,1,52,efficientnetv2_m_384_baseline,3.2617188,0.96309197
TRAIN_0588,1,1,52,efficientnetv2_m_384_baseline,3.5761719,0.9727791
TRAIN_0590,0,1,52,efficientnetv2_m_384_baseline,-3.8261719,0.021328082
TRAIN_0596,0,1,52,efficientnetv2_m_384_baseline,-3.8710938,0.02041031
TRAIN_0599,1,1,52,efficientnetv2_m_384_baseline,3.046875,0.9546474
TRAIN_0601,0,1,52,efficientnetv2_m_384_baseline,-3.8769531,0.020293487
TRAIN_0618,1,1,52,efficientnetv2_m_384_baseline,3.3886719,0.9673486
TRAIN_0622,0,1,52,efficientnetv2_m_384_baseline,-3.4550781,0.03061778
TRAIN_0628,1,1,52,efficientnetv2_m_384_baseline,3.3886719,0.9673486
TRAIN_0631,1,1,52,efficientnetv2_m_384_baseline,3.765625,0.97737074
TRAIN_0648,1,1,52,efficientnetv2_m_384_baseline,3.4980469,0.9706322
TRAIN_0652,1,1,52,efficientnetv2_m_384_baseline,3.859375,0.979354
TRAIN_0654,1,1,52,efficientnetv2_m_384_baseline,3.8945312,0.980053
TRAIN_0661,0,1,52,efficientnetv2_m_384_baseline,-3.671875,0.024798159
TRAIN_0662,1,1,52,efficientnetv2_m_384_baseline,2.8261719,0.94407386
TRAIN_0669,0,1,52,efficientnetv2_m_384_baseline,-3.4960938,0.029423581
TRAIN_0672,1,1,52,efficientnetv2_m_384_baseline,3.3632812,0.96653706
TRAIN_0673,1,1,52,efficientnetv2_m_384_baseline,4.0078125,0.98215127
TRAIN_0675,0,1,52,efficientnetv2_m_384_baseline,-3.5917969,0.026810195
TRAIN_0678,0,1,52,efficientnetv2_m_384_baseline,-3.4296875,0.03138043
TRAIN_0687,0,1,52,efficientnetv2_m_384_baseline,-3.5957031,0.026708465
TRAIN_0698,0,1,52,efficientnetv2_m_384_baseline,-3.8183594,0.021491766
TRAIN_0699,0,1,52,efficientnetv2_m_384_baseline,-3.8808594,0.020215968
TRAIN_0702,1,1,52,efficientnetv2_m_384_baseline,2.890625,0.947381
TRAIN_0709,1,1,52,efficientnetv2_m_384_baseline,3.6230469,0.9739932
TRAIN_0717,0,1,52,efficientnetv2_m_384_baseline,-3.8613281,0.020606475
TRAIN_0721,1,1,52,efficientnetv2_m_384_baseline,3.7109375,0.9761292
TRAIN_0725,0,1,52,efficientnetv2_m_384_baseline,-3.78125,0.022286186
TRAIN_0736,1,1,52,efficientnetv2_m_384_baseline,3.4941406,0.97052056
TRAIN_0740,0,1,52,efficientnetv2_m_384_baseline,-3.7597656,0.022759158
TRAIN_0741,1,1,52,efficientnetv2_m_384_baseline,3.4960938,0.97057647
TRAIN_0743,1,1,52,efficientnetv2_m_384_baseline,3.0175781,0.9533619
TRAIN_0746,1,1,52,efficientnetv2_m_384_baseline,3.8300781,0.9787533
TRAIN_0756,0,1,52,efficientnetv2_m_384_baseline,-3.8105469,0.021656675
TRAIN_0762,1,1,52,efficientnetv2_m_384_baseline,3.7558594,0.9771538
TRAIN_0763,0,1,52,efficientnetv2_m_384_baseline,-3.6113281,0.02630528
TRAIN_0769,1,1,52,efficientnetv2_m_384_baseline,3.6757812,0.97529614
TRAIN_0771,1,1,52,efficientnetv2_m_384_baseline,3.3964844,0.9675945
TRAIN_0772,1,1,52,efficientnetv2_m_384_baseline,3.5566406,0.9722571
TRAIN_0773,0,1,52,efficientnetv2_m_384_baseline,-4.046875,0.01717671
TRAIN_0776,1,1,52,efficientnetv2_m_384_baseline,3.6152344,0.9737945
TRAIN_0788,1,1,52,efficientnetv2_m_384_baseline,3.6328125,0.97423947
TRAIN_0806,0,1,52,efficientnetv2_m_384_baseline,-3.4550781,0.03061778
TRAIN_0809,1,1,52,efficientnetv2_m_384_baseline,3.6425781,0.9744834
TRAIN_0813,1,1,52,efficientnetv2_m_384_baseline,3.4179688,0.96826136
TRAIN_0818,1,1,52,efficientnetv2_m_384_baseline,2.6699219,0.9352283
TRAIN_0821,0,1,52,efficientnetv2_m_384_baseline,-3.8632812,0.020567097
TRAIN_0835,0,1,52,efficientnetv2_m_384_baseline,-3.9453125,0.018978037
TRAIN_0838,1,1,52,efficientnetv2_m_384_baseline,3.8554688,0.9792749
TRAIN_0847,1,1,52,efficientnetv2_m_384_baseline,3.6953125,0.9757624
TRAIN_0850,0,1,52,efficientnetv2_m_384_baseline,-3.5917969,0.026810195
TRAIN_0852,1,1,52,efficientnetv2_m_384_baseline,4.0273438,0.9824905
TRAIN_0859,0,1,52,efficientnetv2_m_384_baseline,-3.4023438,0.032222297
TRAIN_0868,0,1,52,efficientnetv2_m_384_baseline,-3.9199219,0.019456577
TRAIN_0872,0,1,52,efficientnetv2_m_384_baseline,-3.7929688,0.022032263
TRAIN_0874,1,1,52,efficientnetv2_m_384_baseline,3.4433594,0.96903247
TRAIN_0895,1,1,52,efficientnetv2_m_384_baseline,3.6484375,0.97462875
TRAIN_0898,0,1,52,efficientnetv2_m_384_baseline,-3.6542969,0.025226824
TRAIN_0900,1,1,52,efficientnetv2_m_384_baseline,3.7929688,0.97796774
TRAIN_0902,1,1,52,efficientnetv2_m_384_baseline,3.7714844,0.9775
TRAIN_0904,0,1,52,efficientnetv2_m_384_baseline,-3.9316406,0.019234259
TRAIN_0911,1,1,52,efficientnetv2_m_384_baseline,3.5097656,0.9709644
TRAIN_0912,1,1,52,efficientnetv2_m_384_baseline,3.1738281,0.9598375
TRAIN_0918,1,1,52,efficientnetv2_m_384_baseline,3.5839844,0.97298527
TRAIN_0924,1,1,52,efficientnetv2_m_384_baseline,3.7207031,0.9763557
TRAIN_0926,0,1,52,efficientnetv2_m_384_baseline,-3.8105469,0.021656675
TRAIN_0934,0,1,52,efficientnetv2_m_384_baseline,-3.6035156,0.026506122
TRAIN_0937,1,1,52,efficientnetv2_m_384_baseline,3.4472656,0.9691495
TRAIN_0948,1,1,52,efficientnetv2_m_384_baseline,3.3007812,0.9644556
TRAIN_0960,0,1,52,efficientnetv2_m_384_baseline,-3.4375,0.031143833
TRAIN_0965,0,1,52,efficientnetv2_m_384_baseline,-3.828125,0.021287354
TRAIN_0966,0,1,52,efficientnetv2_m_384_baseline,-3.8242188,0.02136889
TRAIN_0967,0,1,52,efficientnetv2_m_384_baseline,-3.9707031,0.018511046
TRAIN_0972,0,1,52,efficientnetv2_m_384_baseline,-3.7304688,0.023419945
TRAIN_0973,0,1,52,efficientnetv2_m_384_baseline,-3.9316406,0.019234259
TRAIN_0989,0,1,52,efficientnetv2_m_384_baseline,-4.0078125,0.017848738
TRAIN_0991,0,1,52,efficientnetv2_m_384_baseline,-3.3398438,0.034229323
TRAIN_0993,0,1,52,efficientnetv2_m_384_baseline,-3.5039062,0.029201293
TRAIN_0998,1,1,52,efficientnetv2_m_384_baseline,3.2792969,0.9637117
TRAIN_0999,0,1,52,efficientnetv2_m_384_baseline,-3.5625,0.027585285
TRAIN_0013,1,2,52,efficientnetv2_m_384_baseline,3.8066406,0.97826034
TRAIN_0016,1,2,52,efficientnetv2_m_384_baseline,3.6171875,0.9738444
TRAIN_0026,0,2,52,efficientnetv2_m_384_baseline,-3.875,0.020332353
TRAIN_0028,1,2,52,efficientnetv2_m_384_baseline,3.4921875,0.97046465
TRAIN_0029,1,2,52,efficientnetv2_m_384_baseline,3.4394531,0.96891505
TRAIN_0032,0,2,52,efficientnetv2_m_384_baseline,-3.84375,0.020964239
TRAIN_0037,1,2,52,efficientnetv2_m_384_baseline,3.6699219,0.9751545
TRAIN_0038,1,2,52,efficientnetv2_m_384_baseline,3.7988281,0.9780936
TRAIN_0039,1,2,52,efficientnetv2_m_384_baseline,3.3984375,0.96765566
TRAIN_0044,1,2,52,efficientnetv2_m_384_baseline,3.6269531,0.97409195
TRAIN_0048,0,2,52,efficientnetv2_m_384_baseline,-3.8378906,0.021084841
TRAIN_0050,1,2,52,efficientnetv2_m_384_baseline,3.3925781,0.9674718
TRAIN_0058,0,2,52,efficientnetv2_m_384_baseline,-3.7558594,0.022846196
TRAIN_0061,0,2,52,efficientnetv2_m_384_baseline,-3.8808594,0.020215968
TRAIN_0065,1,2,52,efficientnetv2_m_384_baseline,3.109375,0.9572778
TRAIN_0066,1,2,52,efficientnetv2_m_384_baseline,3.5078125,0.97090924
TRAIN_0068,1,2,52,efficientnetv2_m_384_baseline,3.4433594,0.96903247
TRAIN_0071,0,2,52,efficientnetv2_m_384_baseline,-3.953125,0.01883313
TRAIN_0075,0,2,52,efficientnetv2_m_384_baseline,-3.6210938,0.026056305
TRAIN_0082,0,2,52,efficientnetv2_m_384_baseline,-3.8007812,0.021864556
TRAIN_0092,0,2,52,efficientnetv2_m_384_baseline,-4.0234375,0.01757688
TRAIN_0103,1,2,52,efficientnetv2_m_384_baseline,3.6113281,0.97369474
TRAIN_0104,0,2,52,efficientnetv2_m_384_baseline,-3.7988281,0.021906365
TRAIN_0105,1,2,52,efficientnetv2_m_384_baseline,3.7109375,0.9761292
TRAIN_0109,0,2,52,efficientnetv2_m_384_baseline,-4.0625,0.016914913
TRAIN_0113,1,2,52,efficientnetv2_m_384_baseline,3.5371094,0.9717254
TRAIN_0121,1,2,52,efficientnetv2_m_384_baseline,3.3457031,0.9659639
TRAIN_0134,1,2,52,efficientnetv2_m_384_baseline,3.453125,0.9693242
TRAIN_0135,1,2,52,efficientnetv2_m_384_baseline,3.6503906,0.97467697
TRAIN_0148,0,2,52,efficientnetv2_m_384_baseline,-3.953125,0.01883313
TRAIN_0162,1,2,52,efficientnetv2_m_384_baseline,3.3300781,0.96544635
TRAIN_0167,0,2,52,efficientnetv2_m_384_baseline,-4.0625,0.016914913
TRAIN_0172,0,2,52,efficientnetv2_m_384_baseline,-3.7285156,0.023464657
TRAIN_0174,1,2,52,efficientnetv2_m_384_baseline,3.4160156,0.96820134
TRAIN_0176,0,2,52,efficientnetv2_m_384_baseline,-3.8339844,0.021165619
TRAIN_0188,0,2,52,efficientnetv2_m_384_baseline,-3.9277344,0.019308088
TRAIN_0196,0,2,52,efficientnetv2_m_384_baseline,-4.140625,0.01566365
TRAIN_0213,1,2,52,efficientnetv2_m_384_baseline,3.4492188,0.9692078
TRAIN_0214,1,2,52,efficientnetv2_m_384_baseline,3.4960938,0.97057647
TRAIN_0219,1,2,52,efficientnetv2_m_384_baseline,3.6328125,0.97423947
TRAIN_0224,0,2,52,efficientnetv2_m_384_baseline,-3.8574219,0.020685462
TRAIN_0226,0,2,52,efficientnetv2_m_384_baseline,-3.9785156,0.01836964
TRAIN_0230,1,2,52,efficientnetv2_m_384_baseline,3.6640625,0.9750122
TRAIN_0235,0,2,52,efficientnetv2_m_384_baseline,-4.0664062,0.016850082
TRAIN_0248,0,2,52,efficientnetv2_m_384_baseline,-4.03125,0.017442483
TRAIN_0254,1,2,52,efficientnetv2_m_384_baseline,3.4492188,0.9692078
TRAIN_0259,1,2,52,efficientnetv2_m_384_baseline,3.4609375,0.9695556
TRAIN_0260,0,2,52,efficientnetv2_m_384_baseline,-3.9824219,0.018299334
TRAIN_0262,0,2,52,efficientnetv2_m_384_baseline,-4.1289062,0.01584536
TRAIN_0265,0,2,52,efficientnetv2_m_384_baseline,-3.9628906,0.018653521
TRAIN_0270,0,2,52,efficientnetv2_m_384_baseline,-4.1523438,0.015483986
TRAIN_0271,1,2,52,efficientnetv2_m_384_baseline,3.2695312,0.9633686
TRAIN_0273,1,2,52,efficientnetv2_m_384_baseline,3.625,0.9740426
TRAIN_0288,0,2,52,efficientnetv2_m_384_baseline,-4.1640625,0.015306354
TRAIN_0289,0,2,52,efficientnetv2_m_384_baseline,-4.0039062,0.017917344
TRAIN_0297,1,2,52,efficientnetv2_m_384_baseline,3.6738281,0.975249
TRAIN_0299,0,2,52,efficientnetv2_m_384_baseline,-3.9980469,0.01802074
TRAIN_0301,0,2,52,efficientnetv2_m_384_baseline,-3.8535156,0.020764738
TRAIN_0307,0,2,52,efficientnetv2_m_384_baseline,-3.625,0.025957359
TRAIN_0311,1,2,52,efficientnetv2_m_384_baseline,3.4628906,0.96961325
TRAIN_0317,0,2,52,efficientnetv2_m_384_baseline,-3.953125,0.01883313
TRAIN_0319,1,2,52,efficientnetv2_m_384_baseline,3.3417969,0.9658352
TRAIN_0323,0,2,52,efficientnetv2_m_384_baseline,-3.9570312,0.018761085
TRAIN_0326,1,2,52,efficientnetv2_m_384_baseline,3.6054688,0.97354424
TRAIN_0331,1,2,52,efficientnetv2_m_384_baseline,3.6542969,0.9747731
TRAIN_0342,0,2,52,efficientnetv2_m_384_baseline,-4.1992188,0.014785409
TRAIN_0344,0,2,52,efficientnetv2_m_384_baseline,-4.0703125,0.01678549
TRAIN_0353,1,2,52,efficientnetv2_m_384_baseline,3.4765625,0.9700135
TRAIN_0372,1,2,52,efficientnetv2_m_384_baseline,3.6328125,0.97423947
TRAIN_0375,0,2,52,efficientnetv2_m_384_baseline,-4.03125,0.017442483
TRAIN_0377,0,2,52,efficientnetv2_m_384_baseline,-3.859375,0.020645931
TRAIN_0378,0,2,52,efficientnetv2_m_384_baseline,-3.6816406,0.024563085
TRAIN_0390,1,2,52,efficientnetv2_m_384_baseline,2.4882812,0.9233162
TRAIN_0395,1,2,52,efficientnetv2_m_384_baseline,3.3203125,0.9651191
TRAIN_0402,0,2,52,efficientnetv2_m_384_baseline,-4.015625,0.017712299
TRAIN_0406,1,2,52,efficientnetv2_m_384_baseline,3.3886719,0.9673486
TRAIN_0408,0,2,52,efficientnetv2_m_384_baseline,-3.8300781,0.0212467
TRAIN_0411,1,2,52,efficientnetv2_m_384_baseline,3.7695312,0.9774571
TRAIN_0424,1,2,52,efficientnetv2_m_384_baseline,3.5488281,0.97204566
TRAIN_0429,1,2,52,efficientnetv2_m_384_baseline,3.7734375,0.97754294
TRAIN_0431,0,2,52,efficientnetv2_m_384_baseline,-3.9648438,0.018617803
TRAIN_0432,0,2,52,efficientnetv2_m_384_baseline,-4.1757812,0.015130728
TRAIN_0440,1,2,52,efficientnetv2_m_384_baseline,3.3691406,0.96672606
TRAIN_0442,1,2,52,efficientnetv2_m_384_baseline,3.8046875,0.97821885
TRAIN_0449,1,2,52,efficientnetv2_m_384_baseline,3.8378906,0.97891515
TRAIN_0450,1,2,52,efficientnetv2_m_384_baseline,3.2988281,0.9643886
TRAIN_0451,1,2,52,efficientnetv2_m_384_baseline,3.5039062,0.97079873
TRAIN_0457,1,2,52,efficientnetv2_m_384_baseline,2.4316406,0.91920847
TRAIN_0475,0,2,52,efficientnetv2_m_384_baseline,-3.7890625,0.022116588
TRAIN_0479,1,2,52,efficientnetv2_m_384_baseline,3.6855469,0.9755304
TRAIN_0483,0,2,52,efficientnetv2_m_384_baseline,-3.5957031,0.026708465
TRAIN_0487,0,2,52,efficientnetv2_m_384_baseline,-4.1171875,0.016029146
TRAIN_0488,0,2,52,efficientnetv2_m_384_baseline,-3.9824219,0.018299334
TRAIN_0490,0,2,52,efficientnetv2_m_384_baseline,-4.1953125,0.014842417
TRAIN_0491,1,2,52,efficientnetv2_m_384_baseline,3.5273438,0.9714559
TRAIN_0493,1,2,52,efficientnetv2_m_384_baseline,3.9414062,0.9809491
TRAIN_0498,0,2,52,efficientnetv2_m_384_baseline,-3.8984375,0.019870713
TRAIN_0500,1,2,52,efficientnetv2_m_384_baseline,3.6328125,0.97423947
TRAIN_0501,1,2,52,efficientnetv2_m_384_baseline,3.0683594,0.9555686
TRAIN_0507,1,2,52,efficientnetv2_m_384_baseline,3.5703125,0.97262347
TRAIN_0508,0,2,52,efficientnetv2_m_384_baseline,-4.0625,0.016914913
TRAIN_0511,0,2,52,efficientnetv2_m_384_baseline,-3.7578125,0.022802634
TRAIN_0516,1,2,52,efficientnetv2_m_384_baseline,3.6855469,0.9755304
TRAIN_0521,0,2,52,efficientnetv2_m_384_baseline,-4.1835938,0.015014747
TRAIN_0532,0,2,52,efficientnetv2_m_384_baseline,-4.1328125,0.01578456
TRAIN_0534,0,2,52,efficientnetv2_m_384_baseline,-3.9863281,0.018229289
TRAIN_0538,0,2,52,efficientnetv2_m_384_baseline,-4.2148438,0.014559519
TRAIN_0539,1,2,52,efficientnetv2_m_384_baseline,3.5527344,0.9721515
TRAIN_0541,0,2,52,efficientnetv2_m_384_baseline,-4.109375,0.016152835
TRAIN_0544,1,2,52,efficientnetv2_m_384_baseline,3.7011719,0.9759006
TRAIN_0549,1,2,52,efficientnetv2_m_384_baseline,3.5917969,0.9731898
TRAIN_0550,0,2,52,efficientnetv2_m_384_baseline,-4.1914062,0.014899643
TRAIN_0551,0,2,52,efficientnetv2_m_384_baseline,-3.9316406,0.019234259
TRAIN_0552,0,2,52,efficientnetv2_m_384_baseline,-4.1210938,0.015967654
TRAIN_0555,1,2,52,efficientnetv2_m_384_baseline,1.6914062,0.844409
TRAIN_0592,1,2,52,efficientnetv2_m_384_baseline,3.3359375,0.9656413
TRAIN_0594,1,2,52,efficientnetv2_m_384_baseline,3.8886719,0.9799382
TRAIN_0597,0,2,52,efficientnetv2_m_384_baseline,-4.1054688,0.016215032
TRAIN_0598,1,2,52,efficientnetv2_m_384_baseline,3.1992188,0.96080494
TRAIN_0602,0,2,52,efficientnetv2_m_384_baseline,-3.8457031,0.02092419
TRAIN_0606,1,2,52,efficientnetv2_m_384_baseline,3.2285156,0.96189344
TRAIN_0623,1,2,52,efficientnetv2_m_384_baseline,3.5351562,0.9716717
TRAIN_0627,0,2,52,efficientnetv2_m_384_baseline,-3.7207031,0.023644341
TRAIN_0629,1,2,52,efficientnetv2_m_384_baseline,3.6464844,0.97458035
TRAIN_0630,0,2,52,efficientnetv2_m_384_baseline,-4.171875,0.015189049
TRAIN_0632,0,2,52,efficientnetv2_m_384_baseline,-4.2265625,0.014392336
TRAIN_0634,1,2,52,efficientnetv2_m_384_baseline,3.4667969,0.9697281
TRAIN_0645,0,2,52,efficientnetv2_m_384_baseline,-4.0546875,0.017045315
TRAIN_0658,1,2,52,efficientnetv2_m_384_baseline,3.3105469,0.9647889
TRAIN_0666,0,2,52,efficientnetv2_m_384_baseline,-4.1445312,0.015603534
TRAIN_0667,1,2,52,efficientnetv2_m_384_baseline,3.4667969,0.9697281
TRAIN_0693,1,2,52,efficientnetv2_m_384_baseline,3.3789062,0.9670388
TRAIN_0695,1,2,52,efficientnetv2_m_384_baseline,3.5390625,0.971779
TRAIN_0696,0,2,52,efficientnetv2_m_384_baseline,-3.6308594,0.02580962
TRAIN_0700,0,2,52,efficientnetv2_m_384_baseline,-3.8671875,0.020488555
TRAIN_0701,1,2,52,efficientnetv2_m_384_baseline,3.4609375,0.9695556
TRAIN_0704,1,2,52,efficientnetv2_m_384_baseline,3.8085938,0.9783019
TRAIN_0708,0,2,52,efficientnetv2_m_384_baseline,-3.8496094,0.020844316
TRAIN_0720,0,2,52,efficientnetv2_m_384_baseline,-4.0546875,0.017045315
TRAIN_0723,1,2,52,efficientnetv2_m_384_baseline,3.3710938,0.9667888
TRAIN_0726,0,2,52,efficientnetv2_m_384_baseline,-3.8671875,0.020488555
TRAIN_0727,0,2,52,efficientnetv2_m_384_baseline,-4.078125,0.01665704
TRAIN_0729,0,2,52,efficientnetv2_m_384_baseline,-4.0078125,0.017848738
TRAIN_0732,0,2,52,efficientnetv2_m_384_baseline,-3.9550781,0.018797072
TRAIN_0734,1,2,52,efficientnetv2_m_384_baseline,3.65625,0.97482115
TRAIN_0738,0,2,52,efficientnetv2_m_384_baseline,-4.0195312,0.017644463
TRAIN_0745,0,2,52,efficientnetv2_m_384_baseline,-4.2304688,0.01433703
TRAIN_0753,1,2,52,efficientnetv2_m_384_baseline,3.6152344,0.9737945
TRAIN_0764,1,2,52,efficientnetv2_m_384_baseline,3.3535156,0.9662198
TRAIN_0767,0,2,52,efficientnetv2_m_384_baseline,-3.8417969,0.021004366
TRAIN_0783,0,2,52,efficientnetv2_m_384_baseline,-3.8066406,0.021739593
TRAIN_0787,1,2,52,efficientnetv2_m_384_baseline,3.3886719,0.9673486
TRAIN_0789,0,2,52,efficientnetv2_m_384_baseline,-3.6835938,0.024516337
TRAIN_0790,0,2,52,efficientnetv2_m_384_baseline,-3.8027344,0.021822825
TRAIN_0794,1,2,52,efficientnetv2_m_384_baseline,3.7167969,0.9762654
TRAIN_0797,1,2,52,efficientnetv2_m_384_baseline,3.3925781,0.9674718
TRAIN_0798,1,2,52,efficientnetv2_m_384_baseline,3.4785156,0.9700703
TRAIN_0803,1,2,52,efficientnetv2_m_384_baseline,3.4355469,0.96879715
TRAIN_0808,0,2,52,efficientnetv2_m_384_baseline,-4.0234375,0.01757688
TRAIN_0810,0,2,52,efficientnetv2_m_384_baseline,-4.0351562,0.017375663
TRAIN_0815,1,2,52,efficientnetv2_m_384_baseline,3.6953125,0.9757624
TRAIN_0816,1,2,52,efficientnetv2_m_384_baseline,3.2871094,0.9639839
TRAIN_0822,1,2,52,efficientnetv2_m_384_baseline,3.515625,0.97112906
TRAIN_0826,1,2,52,efficientnetv2_m_384_baseline,3.1347656,0.9583042
TRAIN_0827,1,2,52,efficientnetv2_m_384_baseline,3.7597656,0.97724086
TRAIN_0830,1,2,52,efficientnetv2_m_384_baseline,3.5683594,0.9725715
TRAIN_0832,1,2,52,efficientnetv2_m_384_baseline,3.5292969,0.97151
TRAIN_0834,0,2,52,efficientnetv2_m_384_baseline,-3.7597656,0.022759158
TRAIN_0842,1,2,52,efficientnetv2_m_384_baseline,3.8652344,0.97947216
TRAIN_0843,1,2,52,efficientnetv2_m_384_baseline,3.3613281,0.9664738
TRAIN_0848,0,2,52,efficientnetv2_m_384_baseline,-3.9277344,0.019308088
TRAIN_0858,0,2,52,efficientnetv2_m_384_baseline,-3.984375,0.018264279
TRAIN_0861,0,2,52,efficientnetv2_m_384_baseline,-3.9550781,0.018797072
TRAIN_0862,0,2,52,efficientnetv2_m_384_baseline,-3.7734375,0.022457054
TRAIN_0869,0,2,52,efficientnetv2_m_384_baseline,-3.9335938,0.01919745
TRAIN_0876,1,2,52,efficientnetv2_m_384_baseline,3.359375,0.96641046
TRAIN_0880,0,2,52,efficientnetv2_m_384_baseline,-3.8222656,0.021409774
TRAIN_0894,0,2,52,efficientnetv2_m_384_baseline,-3.9648438,0.018617803
TRAIN_0897,1,2,52,efficientnetv2_m_384_baseline,3.640625,0.9744348
TRAIN_0899,0,2,52,efficientnetv2_m_384_baseline,-3.7460938,0.023065226
TRAIN_0908,0,2,52,efficientnetv2_m_384_baseline,-3.984375,0.018264279
TRAIN_0909,1,2,52,efficientnetv2_m_384_baseline,3.7265625,0.9764905
TRAIN_0910,0,2,52,efficientnetv2_m_384_baseline,-4.0625,0.016914913
TRAIN_0915,0,2,52,efficientnetv2_m_384_baseline,-4.03125,0.017442483
TRAIN_0936,0,2,52,efficientnetv2_m_384_baseline,-3.7949219,0.02199022
TRAIN_0940,0,2,52,efficientnetv2_m_384_baseline,-3.640625,0.025565214
TRAIN_0945,1,2,52,efficientnetv2_m_384_baseline,3.71875,0.9763105
TRAIN_0947,0,2,52,efficientnetv2_m_384_baseline,-3.78125,0.022286186
TRAIN_0952,1,2,52,efficientnetv2_m_384_baseline,3.7460938,0.9769348
TRAIN_0956,1,2,52,efficientnetv2_m_384_baseline,3.6210938,0.97394365
TRAIN_0964,1,2,52,efficientnetv2_m_384_baseline,3.5527344,0.9721515
TRAIN_0968,0,2,52,efficientnetv2_m_384_baseline,-3.7050781,0.024007749
TRAIN_0976,1,2,52,efficientnetv2_m_384_baseline,3.6152344,0.9737945
TRAIN_0977,0,2,52,efficientnetv2_m_384_baseline,-3.9921875,0.01812472
TRAIN_0980,1,2,52,efficientnetv2_m_384_baseline,3.1660156,0.9595352
TRAIN_0981,0,2,52,efficientnetv2_m_384_baseline,-3.7363281,0.023286304
TRAIN_0983,1,2,52,efficientnetv2_m_384_baseline,3.609375,0.9736447
TRAIN_0984,0,2,52,efficientnetv2_m_384_baseline,-3.9101562,0.01964376
TRAIN_0986,0,2,52,efficientnetv2_m_384_baseline,-3.8457031,0.02092419
TRAIN_0994,1,2,52,efficientnetv2_m_384_baseline,3.7324219,0.97662467
TRAIN_0001,1,3,52,efficientnetv2_m_384_baseline,3.8769531,0.9797065
TRAIN_0003,1,3,52,efficientnetv2_m_384_baseline,3.8984375,0.9801293
TRAIN_0004,1,3,52,efficientnetv2_m_384_baseline,3.1660156,0.9595352
TRAIN_0007,1,3,52,efficientnetv2_m_384_baseline,3.6875,0.9755769
TRAIN_0008,1,3,52,efficientnetv2_m_384_baseline,3.7050781,0.9759923
TRAIN_0009,1,3,52,efficientnetv2_m_384_baseline,3.828125,0.9787127
TRAIN_0014,1,3,52,efficientnetv2_m_384_baseline,3.5976562,0.97334224
TRAIN_0015,1,3,52,efficientnetv2_m_384_baseline,4.0234375,0.98242307
TRAIN_0018,1,3,52,efficientnetv2_m_384_baseline,3.8066406,0.97826034
TRAIN_0034,1,3,52,efficientnetv2_m_384_baseline,3.4648438,0.9696707
TRAIN_0036,0,3,52,efficientnetv2_m_384_baseline,-3.7519531,0.022933563
